site_id,survey_id,trap_id,trap_number,trap_osg,trap_x,trap_y,trap_lat,trap_lon
122,225,,,TQ92451812,592450,118120,50.93042,0.73730813
122,225,,,TQ92441812,592440,118120,50.930423,0.737166
156,1952,3685,3,TQ0794872810,507948,172810,51.444004,-0.44813501
156,1952,3683,1,TQ0792672826,507926,172826,51.444152,-0.44844657
156,1952,3684,2,TQ0794572820,507945,172820,51.444094,-0.44817512
155,1852,3439,1,SE4032528263,440325,428263,53.749185,-1.3899803
155,1852,3440,2,SE4002128047,440021,428047,53.747267,-1.3946179
347,1602,2684,1,SV9236510763,92365,10763,49.917735,-6.2871442
347,1602,2685,2,SV9233510790,92335,10790,49.917962,-6.2875824
164,1613,2797,1,sw76053275,176050,32750,50.152414,-5.1363204
172,216,,,NK0563458060,405634,858060,57.612496,-1.9073638
129,1891,,,NK0253931013,402539,831013,57.369573,-1.9594332
183,912,575,4,SZ0295084300,402950,84300,50.658369,-1.9596282
183,912,573,2,SZ0302884128,403028,84128,50.656822,-1.9585261
183,912,572,1,SZ0279184322,402791,84322,50.658568,-1.9618774
183,912,574,3,SZ0295284301,402952,84301,50.658378,-1.9595999
182,283,507,1,SY6734080220,367340,80220,50.620764,-2.4630388
182,283,509,3,SY6755579920,367555,79920,50.618078,-2.4599733
182,283,508,2,SY6745580130,367455,80130,50.619961,-2.4614053
182,283,,,SY6734080220,367340,80220,50.620764,-2.4630388
241,1942,,,TG26310783,626310,307830,52.621038,1.3419736
241,1942,3661,1,TG26310783,626310,307830,52.621038,1.3419736
241,1879,3509,3,TG26720799,626720,307990,52.622303,1.3481292
241,1942,3663,3,TG26660794,626660,307940,52.621879,1.3472102
241,1879,3508,2,TG26460786,626460,307860,52.621245,1.3442061
241,1942,3662,2,TG26460787,626460,307870,52.621335,1.3442129
241,1942,,,TG26460787,626460,307870,52.621335,1.3442129
241,1879,3507,1,TG26250783,626250,307830,52.621063,1.3410888
242,1410,2199,2,TG46821551,646820,315510,52.681013,1.6500799
246,1074,953,4,TF7497343786,574973,343786,52.962891,0.60373015
246,1074,950,1,TF7499344263,574993,344263,52.967168,0.60428515
246,1074,,,TF7499344263,574993,344263,52.967168,0.60428515
246,1074,954,5,TF7508343793,575083,343793,52.962918,0.60536988
246,1074,951,2,TF7499744280,574997,344280,52.967319,0.60435382
242,1401,2173,2,TG46821551,646820,315510,52.681013,1.6500799
242,1410,2198,1,TG46581534,646580,315340,52.679597,1.64641
242,1401,2172,1,TG46581534,646580,315340,52.679597,1.64641
238,1054,907,2,TG46072002,646070,320020,52.721815,1.6423797
238,1054,906,1,TG46002000,646000,320000,52.721668,1.6413305
236,1867,3476,1,TG46211398,646210,313980,52.667564,1.6399329
236,1867,3477,2,TG46201398,646200,313980,52.667569,1.6397853
236,1867,3478,3,TG46181388,646180,313880,52.666681,1.6394155
241,1442,2276,2,TG26720799,626720,307990,52.622303,1.3481292
241,1442,2275,1,TG26250783,626250,307830,52.621063,1.3410888
240,1059,919,3,TG42732134,642730,321340,52.735166,1.5940023
240,1059,920,4,TG42492184,642490,321840,52.739759,1.590824
240,1059,921,5,TG42512146,642510,321460,52.736341,1.5908391
240,1059,918,2,TG42852197,642850,321970,52.740764,1.5962417
240,1059,917,1,TG42852197,642850,321970,52.740764,1.5962417
301,1860,3461,3,TF88364404,588360,344040,52.960642,0.80294602
301,1860,3460,2,TF88444401,588440,344010,52.960344,0.80411811
301,1860,3459,1,TF88484391,588480,343910,52.959432,0.80465473
388,1929,3622,2,TG4272821355,642728,321355,52.735301,1.5939838
388,1929,3623,3,TG4253721463,642537,321463,52.736356,1.5912404
388,1929,3621,1,TG4284421264,642844,321264,52.734433,1.5956311
402,1937,3647,2,TM47196709,647190,267090,52.246427,1.6196892
403,1947,3677,2,TG48512180,648510,321800,52.73667,1.6797765
403,1947,3678,3,TG48422174,648420,321740,52.736173,1.6784009
403,1947,3676,1,TG48552178,648550,321780,52.736472,1.6803526
402,1937,3646,1,TM47386703,647380,267030,52.245804,1.6224227
402,1937,3648,3,TM47156691,647150,266910,52.24483,1.618973
302,1455,2302,3,TG06531848,606530,318480,52.72452,1.0568963
302,1455,2301,2,TG06601856,606600,318560,52.725211,1.0579815
302,1455,2300,1,TG06461844,606460,318440,52.724187,1.0558362
65,1638,2905,2,TQ1565395634,515653,195634,51.647617,-0.32982285
65,1638,2906,3,TQ1577795624,515777,195624,51.647502,-0.32803476
65,1638,2904,1,TQ1557995627,515579,195627,51.647569,-0.33089422
33,1610,2746,2,TQ0908794296,509087,194296,51.636902,-0.42510053
33,1610,2745,1,TQ0908894296,509088,194296,51.636902,-0.42508609
33,1610,2747,3,TQ0908894294,509088,194294,51.636884,-0.42508671
166,1635,2895,2,TQ0441193490,504411,193490,51.630544,-0.49288266
166,1900,3550,1,TQ0445693294,504456,193294,51.628774,-0.49229116
194,1322,1579,2,TL3133110184,531331,210184,51.774927,-0.09787153
194,1322,1578,1,TL3129710221,531297,210221,51.775267,-0.098350061
194,1322,1580,3,TL3185610515,531856,210515,51.777778,-0.090141068
194,1322,1581,4,TL3186210480,531862,210480,51.777462,-0.090067431
374,1766,3172,3,TL3751504228,537515,204228,51.719924,-0.010649596
374,1766,3171,2,TL3755004213,537550,204213,51.719781,-0.010149161
374,1766,3170,1,TL3758004170,537580,204170,51.719387,-0.009732114
346,1621,2854,2,ST1750369141,317503,169141,51.415261,-3.1876738
346,1621,2853,1,ST1759369078,317593,169078,51.414708,-3.1863652
386,1845,3422,2,SH6968938017,269689,338017,52.923708,-3.9398162
348,1612,2794,1,SS8097585689,280975,185689,51.557487,-3.7183057
348,1612,2795,2,SS8103485626,281034,185626,51.556933,-3.7174337
348,1612,2796,3,SS8099185739,280991,185739,51.55794,-3.718092
386,1845,3421,1,SH6978538110,269785,338110,52.924566,-3.9384264
386,1845,3423,3,SH6979537995,269795,337995,52.923536,-3.9382316
190,1480,2350,2,SK2858627190,428586,327190,52.841467,-1.577052
190,1480,2349,1,SK2882227327,428822,327327,52.842686,-1.5735364
141,1040,869,2,TQ2181887557,521818,187557,51.573728,-0.24356592
141,1040,871,4,TQ2178187558,521781,187558,51.573745,-0.24409922
141,1040,868,1,TQ2183187599,521831,187599,51.574103,-0.24336388
77,800,1910,1,SJ6519076730,365190,376730,53.286387,-2.5236064
94,851,2029,2,SU8800456586,488004,156586,51.301605,-0.7390367
94,851,2030,1,SU8805756739,488057,156739,51.302972,-0.73823894
111,1261,1444,2,TQ1242468896,512424,168896,51.407955,-0.38499783
111,1261,1443,1,TQ1252868686,512528,168686,51.406047,-0.38356975
51,1234,1235,2,SE8912116278,489121,416278,53.635445,-0.65362889
51,1234,1234,1,SE8907816352,489078,416352,53.636117,-0.65425785
13,1514,2431,3,TL14624316,514620,243160,52.07495,-0.32899507
13,1514,2430,2,TL14574305,514570,243050,52.073972,-0.32976118
13,1514,2429,1,TL14404301,514400,243010,52.073648,-0.33225385
216,1042,879,4,TQ2761986778,527619,186778,51.565445,-0.16018577
216,1042,878,3,TQ2772086778,527720,186778,51.565423,-0.15872942
216,1042,877,2,TQ2774986869,527749,186869,51.566234,-0.15827821
216,1042,876,1,TQ2770386876,527703,186876,51.566307,-0.15893897
144,1032,846,2,TQ3405869417,534058,169417,51.40794,-0.073928937
144,1032,845,1,TQ3409269456,534092,169456,51.408283,-0.073425657
144,1032,847,3,TQ3404569543,534045,169543,51.409076,-0.074068157
319,1740,3100,1,TQ3342073582,533420,173582,51.44552,-0.081529403
319,1740,3101,2,TQ3346773486,533467,173486,51.444646,-0.080889669
37,1829,3373,2,SK5205334179,452053,334179,52.902537,-1.2275704
37,1829,3374,3,SK5205334292,452053,334292,52.903552,-1.2275524
37,1829,3372,1,SK5220534301,452205,334301,52.903619,-1.2252913
86,1595,2676,3,SJ7571379755,375713,379755,53.314166,-2.3659994
86,1595,2674,1,SJ7568379893,375683,379893,53.315405,-2.3664603
86,1595,2675,2,SJ7566979562,375669,379562,53.31243,-2.366645
158,252,491,1,TQ27795219,527790,152190,51.254565,-0.1701722
158,252,492,2,TQ27525237,527520,152370,51.256243,-0.17397505
125,1645,2919,1,TF2162659513,521626,359513,53.118932,-0.18409691
235,1050,898,1,TG49880129,649880,301290,52.552043,1.6845095
235,1050,899,2,TG50090099,650090,300990,52.549255,1.6873743
235,1050,,,TG50090099,650090,300990,52.549255,1.6873743
5,1243,1404,2,SK4409329820,444093,329820,52.864065,-1.3464922
5,1243,1403,1,SK4405530024,444055,330024,52.865902,-1.347029
5,1243,1405,3,SK4420329665,444203,329665,52.862663,-1.3448793
219,1002,759,2,TQ3347978056,533479,178056,51.485711,-0.078993111
219,1002,758,1,TQ3344278057,533442,178057,51.485729,-0.079525295
219,1002,760,3,TQ3351178118,533511,178118,51.486261,-0.078509095
209,1018,805,3,TQ2316276922,523162,176922,51.477858,-0.22789663
209,1018,803,1,TQ2300576837,523005,176837,51.477129,-0.23018579
209,1018,804,2,TQ2307776945,523077,176945,51.478084,-0.22911197
209,1018,806,4,TQ2319376792,523193,176792,51.476683,-0.22749576
104,1091,987,1,NU26350019,426350,600190,55.295122,-1.5865846
151,1092,991,3,NU26950012,426950,600120,55.294461,-1.5771427
151,1092,993,5,NU27010012,427010,600120,55.294458,-1.5761979
151,1092,990,2,NU27020012,427020,600120,55.294457,-1.5760404
399,1965,3720,2,SK4738107765,447381,307765,52.665537,-1.3008379
399,1965,3719,1,SK4774108033,447741,308033,52.667915,-1.2954765
61,1359,1711,2,SK6217739229,462177,339229,52.946853,-1.0761104
61,1359,1712,3,SK6225838946,462258,338946,52.9443,-1.0749594
61,1359,1710,1,SK6194339147,461943,339147,52.946143,-1.079608
93,882,2090,1,TQ1284863156,512848,163156,51.356279,-0.38072605
93,882,2089,2,TQ1302163102,513021,163102,51.35576,-0.37825973
93,1660,2945,1,TQ12846315,512840,163150,51.356227,-0.3808428
93,1660,2946,2,TQ12876319,512870,163190,51.35658,-0.38039946
30,1424,2238,3,SK2274220524,422742,320524,52.781822,-1.6642724
30,1424,2237,2,SK22702040,422700,320400,52.780709,-1.6649036
399,1905,3556,1,SK4769207944,447692,307944,52.667119,-1.2962139
399,1905,3558,3,SK4712507752,447125,307752,52.665442,-1.3046248
399,1905,3557,2,SK4740507740,447405,307740,52.66531,-1.3004866
113,1742,3105,2,TQ1989272693,519892,172693,51.440552,-0.27639276
113,1742,3104,1,TQ1997572754,519975,172754,51.441083,-0.27517849
319,1741,3103,2,TQ3346773486,533467,173486,51.444646,-0.080889669
319,1741,3102,1,TQ3342073582,533420,173582,51.44552,-0.081529403
104,1920,3597,1,NU2697400115,426974,600115,55.294415,-1.5767653
104,1920,3598,2,NU2702800112,427028,600112,55.294385,-1.5759152
147,1097,999,1,NZ27038608,427030,586080,55.168299,-1.5772223
147,1097,1000,2,NZ27088605,427080,586050,55.168027,-1.5764403
372,1763,3162,1,NZ27259665,427250,596650,55.263265,-1.5727532
147,1097,1001,3,NZ27148600,427140,586000,55.167574,-1.5755032
147,1097,1002,4,NZ27328612,427320,586120,55.168643,-1.5726661
82,804,1919,1,SD6209713562,362097,413562,53.617222,-2.5744504
95,872,2072,1,SU9265333685,492653,133685,51.094999,-0.67827281
112,56,112,2,TQ03276880,503270,168800,51.408831,-0.51658911
112,56,111,1,TQ0321968698,503219,168698,51.407923,-0.51735177
178,246,436,1,SX08475326,208470,53260,50.34803,-4.6934362
164,1254,1433,1,SW7568631794,175686,31794,50.143691,-5.1408448
164,1254,1434,2,SW7572531764,175725,31764,50.143436,-5.1402822
229,1034,848,1,TQ2569986626,525699,186626,51.56451,-0.18792564
229,1034,849,2,TQ2562886685,525628,186685,51.565056,-0.18892835
229,1034,850,3,TQ2538086914,525380,186914,51.567169,-0.19242277
229,1034,851,4,TQ2543986947,525439,186947,51.567453,-0.19156021
78,797,1904,1,SJ6505876422,365058,376422,53.28361,-2.5255523
74,811,1933,1,SD7801213831,378012,413831,53.620553,-2.3338898
69,790,1892,2,SD7316705172,373167,405172,53.542498,-2.4063874
109,1623,2857,2,TQ0892065702,508920,165702,51.379929,-0.43633561
109,1623,2856,1,TQ09106583,509100,165830,51.381045,-0.43371099
188,1406,2195,2,SK37822443,437820,324430,52.81609,-1.4402882
31,910,567,1,TR22286159,622280,161590,51.309991,1.1879303
205,746,,,SK5279638643,452796,338643,52.942589,-1.2158009
114,17,30,1,SU50606690,450600,166900,51.398884,-1.2740411
114,17,33,5,SU50806695,450800,166950,51.399316,-1.2711593
114,17,34,4,SU50706705,450700,167050,51.400224,-1.2725824
114,17,31,2,SU50706680,450700,166800,51.397976,-1.272618
114,17,32,3,SU50806695,450800,166950,51.399316,-1.2711593
376,1907,3564,3,SK9061305945,490613,305945,52.643688,-0.66223285
376,1907,3562,1,SK9000305773,490003,305773,52.642244,-0.67129245
97,860,2047,1,SU9086845831,490868,145831,51.204473,-0.70069368
97,860,2048,2,SU9092145670,490921,145670,51.203017,-0.69997598
93,254,495,1,TQ12876318,512870,163180,51.356491,-0.38040263
93,254,496,2,TQ13026310,513020,163100,51.355742,-0.37827472
93,280,502,2,TQ13026310,513020,163100,51.355742,-0.37827472
93,280,501,1,TQ12876318,512870,163180,51.356491,-0.38040263
5,1244,1408,3,SK4396829741,443968,329741,52.863365,-1.3483594
5,1244,1406,1,SK4396029901,443960,329901,52.864804,-1.3484567
217,998,748,1,TQ4774678861,547746,178861,51.4894,0.12667562
231,1038,863,3,TQ3554683497,535546,183497,51.534114,-0.047152339
231,1038,861,1,TQ3568383369,535683,183369,51.532931,-0.04522765
231,1038,862,2,TQ3558383457,535583,183457,51.533746,-0.046634612
94,862,2051,2,SU8813156354,488131,156354,51.299499,-0.73727268
94,862,2052,1,SU8800456586,488004,156586,51.301605,-0.7390367
342,1574,2618,1,SZ0278384448,402783,84448,50.659701,-1.9619897
342,1574,2619,2,SZ0279084565,402790,84565,50.660753,-1.9618898
12,1496,2387,1,SP96215715,496210,257150,52.20419,-0.59356454
10,1519,2442,2,SP99075846,499070,258460,52.215458,-0.55134517
10,1519,2441,1,SP99065834,499060,258340,52.214381,-0.55152657
13,626,1742,1,TL14374297,514370,242970,52.073294,-0.33270475
13,626,1744,3,TL14734310,514730,243100,52.074388,-0.32741095
13,626,1743,2,TL14624313,514620,243130,52.07468,-0.32900513
300,1746,3118,3,SU73977558,473970,175580,51.474356,-0.93635186
300,1746,3119,4,SU73857557,473850,175570,51.474282,-0.93808142
300,1746,3116,1,SU73737556,473730,175560,51.474208,-0.93981097
300,1746,3117,2,SU73957565,473950,175650,51.474988,-0.93662514
117,30,49,5,SU64456970,464450,169700,51.422656,-1.0744718
117,30,45,1,SU65206970,465200,169700,51.42257,-1.0636869
117,30,47,3,SU65206970,465200,169700,51.42257,-1.0636869
117,30,46,2,SU65206970,465200,169700,51.42257,-1.0636869
117,30,48,4,SU64456970,464450,169700,51.422656,-1.0744718
132,950,641,2,TL3455969654,534559,269654,52.30852,-0.027728271
132,950,643,4,TL3472369688,534723,269688,52.308785,-0.025310693
132,950,,,TL3455969654,534559,269654,52.30852,-0.027728271
132,950,,,TL3472369688,534723,269688,52.308785,-0.025310693
199,955,660,4,TL1803470357,518034,270357,52.318634,-0.26974024
199,955,657,1,TL1813870101,518138,270101,52.316312,-0.26830501
199,955,659,3,TL1798870247,517988,270247,52.317656,-0.27045332
199,955,661,5,TL1813870101,518138,270101,52.316312,-0.26830501
199,955,,,TL1803470357,518034,270357,52.318634,-0.26974024
199,955,658,2,TL1800270217,518002,270217,52.317383,-0.27025854
132,951,644,1,TL3455969654,534559,269654,52.30852,-0.027728271
132,952,,,TL3455969654,534559,269654,52.30852,-0.027728271
148,134,,,TL1515397718,515153,297718,52.565114,-0.30256307
132,951,,,TL3455969654,534559,269654,52.30852,-0.027728271
132,950,642,3,TL3468669673,534686,269673,52.30866,-0.025859054
197,953,651,3,TL4805762248,548057,262248,52.238516,0.16686393
197,953,649,1,TL4790462064,547904,262064,52.236904,0.16454455
197,953,650,2,TL4781162177,547811,262177,52.237944,0.16323304
197,953,652,4,TL4806262241,548062,262241,52.238452,0.16693404
11,1220,2526,2,SK2436551538,424365,351538,53.060539,-1.637894
11,1220,2527,3,SK2440951417,424409,351417,53.05945,-1.6372466
11,1220,1189,1,SK2415651815,424156,351815,53.063039,-1.6409918
190,1778,3206,1,SK2903827861,429038,327861,52.847475,-1.5702823
190,1778,3208,3,SK2889727383,428897,327383,52.843185,-1.572418
190,1778,3207,2,SK2895727461,428957,327461,52.843883,-1.5715203
188,1411,2202,1,SK372228,437200,322800,52.801481,-1.4496719
118,149,251,2,NZ33445604,433440,556040,54.897978,-1.4801067
118,149,250,1,NZ33555611,433550,556110,54.898599,-1.4783834
19,1806,3300,2,TL87670863,587670,208630,51.744934,0.71703399
19,1806,3299,1,TL87670863,587670,208630,51.744934,0.71703399
19,138,232,2,TL87570863,587570,208630,51.744968,0.71558723
19,1806,3299,1,TL87570863,587570,208630,51.744968,0.71558723
19,1806,3301,3,TL87570863,587570,208630,51.744968,0.71558723
21,139,234,2,TQ72659728,572650,197280,51.647807,0.49408545
21,139,233,1,TQ72489717,572480,197170,51.646871,0.49157658
21,1102,1013,2,TQ7250697187,572506,197187,51.647016,0.49196037
28,935,610,2,TQ77655515,577650,155150,51.267815,0.54513315
28,935,609,1,TQ77355524,577350,155240,51.268717,0.54088195
29,662,1808,1,TR0030062373,600300,162373,51.325178,0.87344557
29,938,618,2,TR00306236,600300,162360,51.325061,0.87343827
27,932,604,2,TR07901883,607900,118830,50.931439,0.95727423
27,932,603,1,TR07911892,607910,118920,50.932244,0.95746763
27,933,605,1,TR07911892,607910,118920,50.932244,0.95746763
27,933,606,2,TR07901883,607900,118830,50.931439,0.95727423
27,649,1780,3,TR07981876,607980,118760,50.930782,0.95837119
27,649,1781,1,TR07921893,607920,118930,50.93233,0.95761544
27,649,1779,2,TR07891884,607890,118840,50.931533,0.95713782
27,656,,,TR07981876,607980,118760,50.930782,0.95837119
31,920,592,2,TR2217561793,622175,161793,51.311855,1.1865526
31,159,278,2,TR22226176,622220,161760,51.311541,1.1871767
29,1679,2993,2,TR0037962396,600379,162396,51.325357,0.87459082
29,1679,2994,3,TR0033162301,600331,162301,51.324521,0.87384946
29,1679,2992,1,TR0030962374,600309,162374,51.325184,0.87357513
31,159,277,1,TR22216179,622210,161790,51.311814,1.1870521
31,159,,,TR22216179,622210,161790,51.311814,1.1870521
31,920,590,1,TR2231961541,622319,161541,51.309536,1.1884584
31,922,593,1,TR2231961541,622319,161541,51.309536,1.1884584
31,922,594,2,TR2217561793,622175,161793,51.311855,1.1865526
29,1304,1544,1,TR00236241,600230,162410,51.325535,0.87246301
29,1304,1545,2,TR00306236,600300,162360,51.325061,0.87343827
29,938,617,1,TR00236241,600230,162410,51.325535,0.87246301
29,662,1809,2,TR0038062370,600380,162370,51.325123,0.87459054
103,653,1790,1,TQ5182256774,551822,156774,51.289867,0.17590284
103,653,1789,2,TQ5186356869,551863,156869,51.29071,0.17653074
222,1337,1635,2,TQ3347199187,533471,199187,51.675602,-0.071083942
113,16,57,4,TQ2004272975,520042,172975,51.443055,-0.27414008
113,16,55,2,TQ1979572858,519795,172858,51.442056,-0.27773192
113,16,56,3,TQ2018273154,520182,173154,51.444634,-0.27206592
113,16,58,5,TQ1998972747,519989,172747,51.441017,-0.27497952
222,1337,1637,4,TQ3345799129,533457,199129,51.675084,-0.071308436
231,1352,1680,1,TQ3582883401,535828,183401,51.533184,-0.043126137
231,1352,1682,3,TQ3554483494,535544,183494,51.534087,-0.04718231
222,1337,1634,1,TQ3359999132,533599,199132,51.675077,-0.069254904
222,1337,1636,3,TQ3343599166,533435,199166,51.675421,-0.071612288
144,114,,,TQ3404569543,534045,169543,51.409076,-0.074068157
180,278,,,,,,,
137,1344,1655,2,TQ3528890765,535288,190765,51.599487,-0.048074443
134,1041,875,4,TQ3262587540,532625,187540,51.571139,-0.087717417
134,1041,873,2,TQ3271687682,532716,187682,51.572394,-0.086351555
134,1041,,,TQ3271687682,532716,187682,51.572394,-0.086351555
120,41,,,,,,,
138,1774,3196,2,TQ3499788613,534997,188613,51.580219,-0.053100344
138,1774,3197,3,TQ3513888856,535138,188856,51.582369,-0.050973246
138,1774,3195,1,TQ3501488486,535014,188486,51.579073,-0.052903932
104,125,,,NU2702800112,427028,600112,55.294385,-1.5759152
106,123,264,1,NZ20218691,420210,586910,55.176081,-1.6842219
106,686,1867,1,NZ20208694,420200,586940,55.176351,-1.6843768
104,1762,3160,1,NU26350025,426350,600250,55.295661,-1.586579
